
T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39
iqwska269n0h4	,03	,00030000	,741103863087	,0000	,0	,01	,1	,998675	,1005153836	,0	,49368755	,00030000	,4	,030000000	,0	,233.00	,01	,153836	,00030000	,0	,000300009986751005153836000030000	,20221005	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,111	,6126	,01	,01	,2i1qp4y59joa6	,1	,1	
lxk5whpf07tqn	,03	,00030003	,579995459208	,0000	,0	,01	,1	,011530	,1005153920	,0	,58185023	,00030003	,4	,030000000	,0	,501.00	,01	,153920	,00030003	,0	,000300030115301005153920000030003	,20221005	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,152	,1878	,01	,00	,w24dy1csneb6p	,1	,1	
pbdtcq5gf0arw	,03	,00030001	,960910790730	,0000	,0	,01	,1	,787994	,1005154427	,0	,77800259	,00030001	,4	,030000000	,0	,116.00	,01	,154427	,00030001	,0	,000300017879941005154427000030001	,20221005	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,110	,2500	,01	,01	,iq6r7jwbgv8mx	,1	,1	
k1z4rwub92dpc	,03	,00030003	,513303938167	,0000	,0	,01	,1	,070023	,1005154641	,0	,41865037	,00030003	,4	,030000000	,0	,578.00	,01	,154641	,00030003	,0	,000300030700231005154641000030003	,20221005	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,012	,6555	,01	,05	,2i1qp4y59joa6	,1	,1	
8clnvgdajbws1	,01	,00010003	,388396510547	,0000	,0	,01	,1	,076871	,1005154829	,0	,06588915	,00010003	,4	,010000000	,0	,37.25	,01	,154829	,00010003	,0	,000100030768711005154829000010003	,20221005	,00010003	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,072	,1612	,01	,00	,jfpxelk10s5m2	,1	,1	
2rl6cdh85enqv	,03	,00010000	,055863067342	,0000	,0	,01	,1	,016879	,1005155748	,0	,54050955	,00010000	,4	,030000000	,0	,595.00	,01	,155748	,00010000	,0	,000100000168791005155748000010000	,20221005	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,010	,9165	,01	,01	,pdav5wmoeb37l	,1	,1	
gdt5jpnem79s6	,01	,00010000	,581389288003	,0000	,0	,01	,1	,482959	,1005155905	,0	,22262227	,00010000	,4	,010000000	,0	,77.34	,01	,155905	,00010000	,0	,000100004829591005155905000010000	,20221005	,00010000	,195970762474688	,01	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,150	,9914	,01	,01	,spa8mnj4k1tyz	,1	,1	
jdi21unelyqs3	,03	,00010003	,467435447218	,0000	,0	,01	,1	,414374	,1005160023	,0	,88116858	,00010003	,4	,030000000	,0	,3501.00	,01	,160023	,00010003	,0	,000100034143741005160023000010003	,20221005	,00010003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,142	,3304	,01	,01	,ceb62zqjix1gy	,1	,1	
fqrh73v0j1yoa	,03	,00030003	,104254280921	,0000	,0	,01	,1	,943845	,1005160412	,0	,81844258	,00030003	,4	,030000000	,0	,411.00	,01	,160412	,00030003	,0	,000300039438451005160412000030003	,20221005	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,031	,9069	,01	,00	,dpabhzynej2ov	,1	,1	
z4nc7ey9rqlpd	,03	,00010002	,355147483673	,0000	,0	,01	,1	,285157	,1005160520	,0	,01914839	,00010002	,4	,030000000	,0	,220.00	,01	,160520	,00010002	,0	,000100022851571005160520000010002	,20221005	,00010002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,021	,1989	,01	,03	,kt5ye2zr0w6ic	,1	,1	
3ni9mdkbrt6wy	,01	,00010002	,784152352129	,0000	,0	,01	,1	,783762	,1005160528	,0	,19642723	,00010002	,4	,010000000	,0	,10.98	,01	,160528	,00010002	,0	,000100027837621005160528000010002	,20221005	,00010002	,199250172505534	,01	,00	,01	,00000000	,8099	,42591073	,rtnTownship_health_center(Low)	,071	,5893	,01	,01	,c0kdo5xre6vw4	,1	,1	
iqwska269n0h4	,03	,00030000	,570334132399	,0000	,0	,01	,1	,371990	,1005160639	,0	,35203427	,00030000	,4	,030000000	,0	,66.00	,01	,160639	,00030000	,0	,000300003719901005160639000030000	,20221005	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,050	,6628	,01	,01	,2i1qp4y59joa6	,1	,1	
br21qplho7mfi	,01	,00010001	,442041377604	,0000	,0	,01	,1	,540551	,1005160838	,0	,60716302	,00010001	,4	,010000000	,0	,2738.00	,01	,160838	,00010001	,0	,000100015405511005160838000010001	,20221005	,00010001	,274168204821693	,02	,00	,01	,00000000	,7011	,80872495	,ntbYouth_hostel	,132	,1315	,01	,01	,cuie7y68lph5x	,1	,1	
u3etkgyps91a2	,01	,00030000	,628869575172	,0000	,0	,01	,1	,601113	,1005161400	,0	,19841038	,00030000	,4	,010000000	,0	,2.96	,01	,161400	,00030000	,0	,000300006011131005161400000030000	,20221005	,00030000	,199250172505534	,01	,00	,01	,00000000	,8099	,42591073	,rtnTownship_health_center(Low)	,112	,3986	,01	,01	,c0kdo5xre6vw4	,1	,1	
42cp6o05fwhuq	,03	,00010000	,078359313453	,0000	,0	,01	,1	,548191	,1005161708	,0	,97114451	,00010000	,4	,030000000	,0	,506.00	,01	,161708	,00010000	,0	,000100005481911005161708000010000	,20221005	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,062	,4874	,01	,06	,wyh0g5vjzasfq	,1	,1	
hapu3meo6y29w	,01	,00010002	,843332823025	,0000	,0	,01	,1	,609568	,1005162649	,0	,71428823	,00010002	,4	,010000000	,0	,35.61	,01	,162649	,00010002	,0	,000100026095681005162649000010002	,20221005	,00010002	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,061	,8249	,01	,01	,jfpxelk10s5m2	,1	,1	
bw0da32l54kom	,01	,00010003	,654159020153	,0000	,0	,01	,1	,611394	,1005163812	,0	,20560171	,00010003	,4	,010000000	,0	,72.67	,01	,163812	,00010003	,0	,000100036113941005163812000010003	,20221005	,00010003	,195970762474688	,01	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,001	,9254	,01	,01	,spa8mnj4k1tyz	,1	,1	
z0h628fspyik5	,01	,00030003	,888077551450	,0000	,0	,01	,1	,835433	,1005163832	,0	,45209031	,00030003	,4	,010000000	,0	,346.57	,01	,163832	,00030003	,0	,000300038354331005163832000030003	,20221005	,00030003	,502864279571882	,01	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,130	,3373	,01	,01	,jsbhio0rmdf21	,1	,1	
xyjtvpsordm6k	,01	,00030002	,330317705265	,0000	,0	,01	,1	,133800	,1005164005	,0	,08582389	,00030002	,4	,010000000	,0	,2.60	,01	,164005	,00030002	,0	,000300021338001005164005000030002	,20221005	,00030002	,166512749679739	,01	,00	,01	,00000000	,5814	,07713955	,"quySnack_bars,Vendors(Low)	",100	,5305	,01	,01	,ced01k7uagwf4	,1	,1	
midk59trs0n7w	,03	,00010002	,434222693256	,0000	,0	,01	,1	,821341	,1005165828	,0	,73059392	,00010002	,4	,030000000	,0	,15.00	,01	,165828	,00010002	,0	,000100028213411005165828000010002	,20221005	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,020	,4559	,01	,01	,ceb62zqjix1gy	,1	,1	
lcasei8n20kph	,01	,00010002	,466890405042	,0000	,0	,01	,1	,292124	,1005170039	,0	,94242078	,00010002	,4	,010000000	,0	,3818.00	,01	,170039	,00010002	,0	,000100022921241005170039000010002	,20221005	,00010002	,073046436190733	,02	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,031	,8984	,01	,02	,jfpxelk10s5m2	,1	,1	
wyh0g5vjzasfq	,03	,00030001	,711656182632	,0000	,0	,01	,1	,584576	,1005170120	,0	,24379541	,00030001	,4	,030000000	,0	,515.00	,01	,170120	,00030001	,0	,000300015845761005170120000030001	,20221005	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,030	,9152	,01	,01	,zlg6n3w8mdki1	,1	,1	
5edv0u7hr8fzj	,03	,00020000	,840238973135	,0000	,0	,01	,1	,130567	,1005170244	,0	,69827902	,00020000	,4	,030000000	,0	,419.00	,01	,170244	,00020000	,0	,000200001305671005170244000020000	,20221005	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,131	,8566	,01	,01	,un38tebomh9zx	,1	,1	
97cs5xutvr2pg	,03	,00010002	,356645107885	,0000	,0	,01	,1	,511455	,1005171017	,0	,03632826	,00010002	,4	,030000000	,0	,550.00	,01	,171017	,00010002	,0	,000100025114551005171017000010002	,20221005	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,030	,0654	,01	,01	,klue0qoxdzisv	,1	,1	
2rl6cdh85enqv	,03	,00010000	,269660907531	,0000	,0	,01	,1	,439810	,1005171813	,0	,47180600	,00010000	,4	,030000000	,0	,340.00	,01	,171813	,00010000	,0	,000100004398101005171813000010000	,20221005	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,132	,7945	,01	,01	,jaulyrf21denw	,1	,1	
067dqk9aromji	,03	,00030003	,364040876216	,0000	,0	,01	,1	,929349	,1005171915	,0	,77611116	,00030003	,4	,030000000	,0	,587.00	,01	,171915	,00030003	,0	,000300039293491005171915000030003	,20221005	,00030003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,121	,3395	,01	,01	,8erdwgy9bi7nl	,1	,1	
5edv0u7hr8fzj	,03	,00020000	,847057922964	,0000	,0	,01	,1	,216681	,1005172230	,0	,91178706	,00020000	,4	,030000000	,0	,284.00	,01	,172230	,00020000	,0	,000200002166811005172230000020000	,20221005	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,050	,5989	,01	,01	,gjpnrz5o1qe3f	,1	,1	
m8rzv2dg0epyo	,01	,00010002	,474293259648	,0000	,0	,01	,1	,043831	,1005172935	,0	,49070545	,00010002	,4	,010000000	,0	,464.62	,01	,172935	,00010002	,0	,000100020438311005172935000010002	,20221005	,00010002	,502864279571882	,01	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,142	,5204	,01	,01	,jsbhio0rmdf21	,1	,1	
2rl6cdh85enqv	,03	,00010000	,927643726917	,0000	,0	,01	,1	,093002	,1005173321	,0	,15768829	,00010000	,4	,030000000	,0	,161.00	,01	,173321	,00010000	,0	,000100000930021005173321000010000	,20221005	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,032	,5656	,01	,01	,kisbg2modutcz	,1	,1	
gieo5rw271pkh	,01	,00020003	,922480968105	,0000	,0	,01	,1	,351224	,1005173754	,0	,79897286	,00020003	,4	,010000000	,0	,20.41	,01	,173754	,00020003	,0	,000200033512241005173754000020003	,20221005	,00020003	,928424325516094	,01	,00	,01	,00000000	,5814	,29140638	,"afwSnack_bars,Vendors(Low)	",130	,1310	,01	,01	,87q3y0vp2fobr	,1	,1	
uv2wdpr8zif5l	,01	,00020001	,994122609062	,0000	,0	,01	,1	,780571	,1005173831	,0	,03392167	,00020001	,4	,010000000	,0	,2300.00	,01	,173831	,00020001	,0	,000200017805711005173831000020001	,20221005	,00020001	,195970762474688	,02	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,142	,1105	,01	,01	,spa8mnj4k1tyz	,1	,1	
uo07qgkias86x	,01	,00010000	,973926606971	,0000	,0	,01	,1	,858103	,1005174131	,0	,12895980	,00010000	,4	,010000000	,0	,40.56	,01	,174131	,00010000	,0	,000100008581031005174131000010000	,20221005	,00010000	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,030	,1560	,01	,01	,jfpxelk10s5m2	,1	,1	
qtuvi72drkp30	,01	,00010003	,390351300974	,0000	,0	,01	,1	,343880	,1005174259	,0	,32759153	,00010003	,4	,010000000	,0	,290.94	,01	,174259	,00010003	,0	,000100033438801005174259000010003	,20221005	,00010003	,605329632615020	,01	,00	,01	,00000000	,5651	,62772683	,hjnBulk_goods	,112	,4619	,01	,01	,xskq23nibtmja	,1	,1	
jdi21unelyqs3	,03	,00010003	,138503851774	,0000	,0	,01	,1	,806113	,1005174419	,0	,86133962	,00010003	,4	,030000000	,0	,2373.00	,01	,174419	,00010003	,0	,000100038061131005174419000010003	,20221005	,00010003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,120	,8786	,01	,01	,ceb62zqjix1gy	,1	,1	
3l2ohdmxw7u4z	,03	,00030002	,205545430062	,0000	,0	,01	,1	,653453	,1005174645	,0	,73887993	,00030002	,4	,030000000	,0	,360.00	,01	,174645	,00030002	,0	,000300026534531005174645000030002	,20221005	,00030002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,152	,7981	,01	,01	,zwk89xmg0fpat	,1	,1	
u6rkf2xzgqdna	,01	,00010001	,872550655047	,0000	,0	,01	,1	,833960	,1005174848	,0	,06521664	,00010001	,4	,010000000	,0	,1700.00	,01	,174848	,00010001	,0	,000100018339601005174848000010001	,20221005	,00010001	,732988587108469	,02	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,061	,1024	,01	,01	,kcuf4pvn2x981	,1	,1	
br21qplho7mfi	,01	,00010001	,312834082488	,0000	,0	,01	,1	,491288	,1005175018	,0	,45351966	,00010001	,4	,010000000	,0	,2836.00	,01	,175018	,00010001	,0	,000100014912881005175018000010001	,20221005	,00010001	,274168204821693	,02	,00	,01	,00000000	,7011	,80872495	,ntbYouth_hostel	,071	,2024	,01	,01	,cuie7y68lph5x	,1	,1	
97cs5xutvr2pg	,01	,00010002	,397267998117	,0000	,0	,01	,1	,225031	,1005175146	,0	,59370625	,00010002	,4	,010000000	,0	,5.17	,01	,175146	,00010002	,0	,000100022250311005175146000010002	,20221005	,00010002	,928424325516094	,01	,00	,01	,00000000	,5814	,29140638	,"afwSnack_bars,Vendors(Low)	",022	,0559	,01	,01	,87q3y0vp2fobr	,1	,1	
c5gzv6t2qexid	,01	,00030003	,753971046162	,0000	,0	,01	,1	,161616	,1005175545	,0	,66674448	,00030003	,4	,010000000	,0	,365.24	,01	,175545	,00030003	,0	,000300031616161005175545000030003	,20221005	,00030003	,502864279571882	,01	,00	,01	,00000000	,7011	,32995128	,hncRegular(Low)	,032	,5060	,01	,02	,jsbhio0rmdf21	,1	,1	
t052x86jm7bqz	,01	,00030003	,375084251436	,0000	,0	,01	,1	,861894	,1005175613	,0	,19656078	,00030003	,4	,010000000	,0	,290.29	,01	,175613	,00030003	,0	,000300038618941005175613000030003	,20221005	,00030003	,605329632615020	,01	,00	,01	,00000000	,5651	,62772683	,hjnBulk_goods	,002	,5281	,01	,01	,xskq23nibtmja	,1	,1	
br21qplho7mfi	,01	,00010001	,965669168190	,0000	,0	,01	,1	,138817	,1005175615	,0	,87175731	,00010001	,4	,010000000	,0	,2788.00	,01	,175615	,00010001	,0	,000100011388171005175615000010001	,20221005	,00010001	,274168204821693	,02	,00	,01	,00000000	,7011	,80872495	,ntbYouth_hostel	,021	,0619	,01	,01	,cuie7y68lph5x	,1	,1	
z4nc7ey9rqlpd	,03	,00010002	,957102703151	,0000	,0	,01	,1	,681813	,1005180046	,0	,91100851	,00010002	,4	,030000000	,0	,140.00	,01	,180046	,00010002	,0	,000100026818131005180046000010002	,20221005	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,122	,8526	,01	,03	,37oxaizp6ew5y	,1	,1	
41ei0mjg3ps5b	,03	,00030002	,441707928649	,0000	,0	,01	,1	,546861	,1005180643	,0	,27939772	,00030002	,4	,030000000	,0	,532.00	,01	,180643	,00030002	,0	,000300025468611005180643000030002	,20221005	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,051	,2971	,01	,01	,zlg6n3w8mdki1	,1	,1	
5lixshnqy48uk	,01	,00010002	,691341318150	,0000	,0	,01	,1	,141217	,1005181039	,0	,65040726	,00010002	,4	,010000000	,0	,30.69	,01	,181039	,00010002	,0	,000100021412171005181039000010002	,20221005	,00010002	,073046436190733	,01	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,000	,2218	,01	,01	,jfpxelk10s5m2	,1	,1	
2i1qp4y59joa6	,03	,00030003	,094951219417	,0000	,0	,01	,1	,820677	,1005181336	,0	,20720130	,00030003	,4	,030000000	,0	,374.00	,01	,181336	,00030003	,0	,000300038206771005181336000030003	,20221005	,00030003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,032	,2508	,01	,01	,yqlg8ewudhijf	,1	,1	
midk59trs0n7w	,01	,00010002	,314103221249	,0000	,0	,01	,1	,364489	,1005181434	,0	,88147240	,00010002	,4	,010000000	,0	,3.93	,01	,181434	,00010002	,0	,000100023644891005181434000010002	,20221005	,00010002	,034221704356571	,01	,00	,01	,00000000	,5814	,05545778	,"zfgSnack_bars,Vendors(Low)	",150	,2176	,01	,01	,d4ifvrwp63bs2	,1	,1	
wyh0g5vjzasfq	,03	,00030001	,428807955988	,0000	,0	,01	,1	,815064	,1005181835	,0	,28555836	,00030001	,4	,030000000	,0	,587.00	,01	,181835	,00030001	,0	,000300018150641005181835000030001	,20221005	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,120	,2429	,01	,01	,3ni9mdkbrt6wy	,1	,1	
lcasei8n20kph	,01	,00010002	,831596588608	,0000	,0	,01	,1	,132552	,1005182244	,0	,03627971	,00010002	,4	,010000000	,0	,4300.00	,01	,182244	,00010002	,0	,000100021325521005182244000010002	,20221005	,00010002	,732988587108469	,02	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,060	,8793	,01	,02	,kcuf4pvn2x981	,1	,1	
97cs5xutvr2pg	,03	,00010002	,760389731267	,0000	,0	,01	,1	,986251	,1005182621	,0	,91042210	,00010002	,4	,030000000	,0	,579.00	,01	,182621	,00010002	,0	,000100029862511005182621000010002	,20221005	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,130	,2879	,01	,01	,rhk38etajnf2x	,1	,1	
u6rkf2xzgqdna	,01	,00010001	,540265926537	,0000	,0	,01	,1	,056186	,1005183017	,0	,81375427	,00010001	,4	,010000000	,0	,6300.00	,01	,183017	,00010001	,0	,000100010561861005183017000010001	,20221005	,00010001	,732988587108469	,02	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,121	,5971	,01	,01	,kcuf4pvn2x981	,1	,1	
gilnjcdqmkupe	,03	,00030000	,014836139295	,0000	,0	,01	,1	,057252	,1005183249	,0	,03702689	,00030000	,4	,030000000	,0	,294.00	,01	,183249	,00030000	,0	,000300000572521005183249000030000	,20221005	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,030	,6440	,01	,03	,u4lfsdwqp610j	,1	,1	
jaulyrf21denw	,01	,00030003	,153214886564	,0000	,0	,01	,1	,390510	,1005183442	,0	,80544415	,00030003	,4	,010000000	,0	,81.72	,01	,183442	,00030003	,0	,000300033905101005183442000030003	,20221005	,00030003	,195970762474688	,02	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,021	,5866	,01	,01	,spa8mnj4k1tyz	,1	,1	
t7sbmj3eh5vx6	,01	,00010000	,850164642196	,0000	,0	,01	,1	,648780	,1005184006	,0	,21288890	,00010000	,4	,010000000	,0	,80.65	,01	,184006	,00010000	,0	,000100006487801005184006000010000	,20221005	,00010000	,732988587108469	,02	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,151	,5420	,01	,01	,kcuf4pvn2x981	,1	,1	
42cp6o05fwhuq	,03	,00010000	,148340184382	,0000	,0	,01	,1	,509795	,1005184059	,0	,26577544	,00010000	,4	,030000000	,0	,539.00	,01	,184059	,00010000	,0	,000100005097951005184059000010000	,20221005	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,051	,0704	,01	,06	,zlg6n3w8mdki1	,1	,1	
jaulyrf21denw	,01	,00030003	,328528042789	,0000	,0	,01	,1	,582215	,1005184402	,0	,16676036	,00030003	,4	,010000000	,0	,68.76	,01	,184402	,00030003	,0	,000300035822151005184402000030003	,20221005	,00030003	,073046436190733	,02	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,110	,6411	,01	,01	,jfpxelk10s5m2	,1	,1	
3mezcwo196nib	,01	,00030001	,674789002262	,0000	,0	,01	,1	,823923	,1005184544	,0	,37194684	,00030001	,4	,010000000	,0	,40.05	,01	,184544	,00030001	,0	,000300018239231005184544000030001	,20221005	,00030001	,073046436190733	,02	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,111	,2601	,01	,01	,jfpxelk10s5m2	,1	,1	
2rl6cdh85enqv	,03	,00010000	,306062559553	,0000	,0	,01	,1	,068284	,1005184625	,0	,96813050	,00010000	,4	,030000000	,0	,523.00	,01	,184625	,00010000	,0	,000100000682841005184625000010000	,20221005	,00010000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,141	,2549	,01	,01	,rhk38etajnf2x	,1	,1	
dkehl9f1uynwj	,01	,00020003	,513952380218	,0000	,0	,01	,1	,080258	,1005184631	,0	,24490999	,00020003	,4	,010000000	,0	,195.49	,01	,184631	,00020003	,0	,000200030802581005184631000020003	,20221005	,00020003	,605329632615020	,01	,00	,01	,00000000	,5651	,62772683	,hjnBulk_goods	,151	,6482	,01	,01	,xskq23nibtmja	,1	,1	
uv2wdpr8zif5l	,01	,00020001	,971134825732	,0000	,0	,01	,1	,393526	,1005184803	,0	,87475402	,00020001	,4	,010000000	,0	,6648.00	,01	,184803	,00020001	,0	,000200013935261005184803000020001	,20221005	,00020001	,195970762474688	,02	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,130	,6186	,01	,01	,spa8mnj4k1tyz	,1	,1	
i18rqovfdwebg	,01	,00020001	,314862148333	,0000	,0	,01	,1	,489801	,1005184815	,0	,74945666	,00020001	,4	,010000000	,0	,53.92	,01	,184815	,00020001	,0	,000200014898011005184815000020001	,20221005	,00020001	,928424325516094	,01	,00	,01	,00000000	,5814	,29140638	,"afwSnack_bars,Vendors(Low)	",031	,6427	,01	,01	,87q3y0vp2fobr	,1	,1	
u6rkf2xzgqdna	,01	,00010001	,369919944641	,0000	,0	,01	,1	,416390	,1005185339	,0	,61923975	,00010001	,4	,010000000	,0	,6200.00	,01	,185339	,00010001	,0	,000100014163901005185339000010001	,20221005	,00010001	,732988587108469	,02	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,012	,4824	,01	,01	,kcuf4pvn2x981	,1	,1	
spa8mnj4k1tyz	,03	,00030001	,924362318374	,0000	,0	,01	,1	,668925	,1005185612	,0	,32651375	,00030001	,4	,030000000	,0	,6315.00	,01	,185612	,00030001	,0	,000300016689251005185612000030001	,20221005	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,030	,4241	,01	,01	,nqmp34gcko5dw	,1	,1	
y9hd4ue5qbzk8	,03	,00030001	,043738514349	,0000	,0	,01	,1	,696019	,1005185822	,0	,81384641	,00030001	,4	,030000000	,0	,945.00	,01	,185822	,00030001	,0	,000300016960191005185822000030001	,20221005	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,142	,5596	,01	,00	,kr719xesqp6cg	,1	,1	
u6rkf2xzgqdna	,01	,00010001	,870961343533	,0000	,0	,01	,1	,136043	,1005185936	,0	,05480514	,00010001	,4	,010000000	,0	,1400.00	,01	,185936	,00010001	,0	,000100011360431005185936000010001	,20221005	,00010001	,732988587108469	,02	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,030	,1574	,01	,01	,kcuf4pvn2x981	,1	,1	
lcasei8n20kph	,01	,00010002	,073222670342	,0000	,0	,01	,1	,011414	,1005190505	,0	,40623232	,00010002	,4	,010000000	,0	,4026.00	,01	,190505	,00010002	,0	,000100020114141005190505000010002	,20221005	,00010002	,073046436190733	,02	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,031	,5906	,01	,02	,jfpxelk10s5m2	,1	,1	
u6rkf2xzgqdna	,01	,00010001	,946959831833	,0000	,0	,01	,1	,469638	,1005190521	,0	,82390295	,00010001	,4	,010000000	,0	,1500.00	,01	,190521	,00010001	,0	,000100014696381005190521000010001	,20221005	,00010001	,732988587108469	,02	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,111	,8077	,01	,01	,kcuf4pvn2x981	,1	,1	
lcasei8n20kph	,01	,00010002	,958180635675	,0000	,0	,01	,1	,675546	,1005190704	,0	,66376563	,00010002	,4	,010000000	,0	,3500.00	,01	,190704	,00010002	,0	,000100026755461005190704000010002	,20221005	,00010002	,732988587108469	,02	,00	,01	,00000000	,5811	,69857102	,gdoTourist_hotel(Low)	,151	,3532	,01	,02	,kcuf4pvn2x981	,1	,1	
42cp6o05fwhuq	,03	,00010000	,396127590906	,0000	,0	,01	,1	,187911	,1005191410	,0	,10279030	,00010000	,4	,030000000	,0	,78.00	,01	,191410	,00010000	,0	,000100001879111005191410000010000	,20221005	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,111	,6834	,01	,06	,k9uhp5ax1tl60	,1	,1	
