
F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45
00065792262368747845244	,tkl7wfajyorbi	,00030000	,00030000	,224330452452	,704233	,00	,01	,01	,7279.00	,7279.00	,20221023	,154202	,20221023	,152	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221023	,1023154202	,02	,0	,00000000	,23139074	,2025-07-30 15:54:38	,2025-07-30 15:54:38	,0	,001	,7279.00	,001	,7279.00	,1087.10	,25879008	,649334351716	,7919451036	,3937456938813701	,0	,7279.00	,001	
00057432682713754992104	,tkl7wfajyorbi	,00030000	,00030000	,958471994377	,492851	,00	,01	,01	,5307.00	,5307.00	,20221112	,205158	,20221112	,051	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221112	,1112205158	,02	,0	,00000000	,77118257	,2025-07-30 15:54:38	,2025-07-30 15:54:38	,0	,001	,5307.00	,001	,5307.00	,792.59	,07581367	,955099878260	,3964927748	,5246742899037340	,0	,5307.00	,001	
00019860791390845502839	,tkl7wfajyorbi	,00030000	,00030000	,852258633051	,226215	,00	,01	,01	,3978.00	,3978.00	,20221202	,004831	,20221202	,110	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221202	,1202004831	,02	,0	,00000000	,25450176	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,3978.00	,001	,3978.00	,594.10	,50392620	,420121373622	,9580892152	,1313552741912019	,0	,3978.00	,001	
00041121348268515836942	,tkl7wfajyorbi	,00030000	,00030000	,735711664853	,130099	,00	,01	,01	,3426.00	,3426.00	,20221222	,231330	,20221222	,112	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221222	,1222231330	,02	,0	,00000000	,82575572	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,3426.00	,001	,3426.00	,511.66	,04730186	,964907943338	,4802645288	,5589199954531458	,0	,3426.00	,001	
00086002242215564147259	,tkl7wfajyorbi	,00030000	,00030000	,236536736590	,714298	,00	,01	,01	,2700.00	,2700.00	,20230111	,104149	,20230111	,111	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20230111	,0111104149	,02	,0	,00000000	,35432938	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,2700.00	,001	,2700.00	,403.24	,14275057	,115091428746	,2184235354	,9387925019034877	,0	,2700.00	,001	
00095674823236419348253	,lcasei8n20kph	,00010002	,00010002	,136384659294	,199990	,00	,01	,01	,1900.00	,1900.00	,20221003	,233456	,20221003	,010	,03444346	,936319795619747	,juwBrand_discounts	,5699	,0000	,0002	,000	,82	,06	,20221003	,1003233456	,02	,0	,00000000	,40640774	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,1900.00	,001	,1900.00	,283.76	,06094744	,255779351580	,0502120878	,0812398098038552	,0	,1900.00	,001	
00004727445529018425542	,lcasei8n20kph	,00010002	,00010002	,341104782450	,784398	,00	,01	,01	,1329.00	,1329.00	,20221004	,000046	,20221004	,071	,03444346	,936319795619747	,juwBrand_discounts	,5699	,0000	,0002	,000	,82	,06	,20221004	,1004000046	,02	,0	,00000000	,31175404	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,1329.00	,001	,1329.00	,198.48	,80768552	,054876114238	,4706454290	,3567895078860260	,0	,1329.00	,001	
00060272728719477563790	,lcasei8n20kph	,00010002	,00010002	,411381484668	,604224	,00	,01	,01	,2726.00	,2726.00	,20221023	,190816	,20221023	,041	,03444346	,936319795619747	,juwBrand_discounts	,5699	,0000	,0002	,000	,82	,06	,20221023	,1023190816	,02	,0	,00000000	,97450228	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,2726.00	,001	,2726.00	,407.12	,52468375	,631821249272	,1396783246	,2106778046481868	,0	,2726.00	,001	
00025076973578740268053	,od0gacwe9j7hb	,00010000	,00010000	,960481194775	,678576	,00	,01	,01	,5100.00	,5100.00	,20221003	,064416	,20221003	,040	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221003	,1003064416	,02	,0	,00000000	,37541224	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,5100.00	,001	,5100.00	,761.67	,33454216	,914819002393	,0700178592	,0435393567172691	,0	,5100.00	,001	
00084857357824947235752	,od0gacwe9j7hb	,00010000	,00010000	,902118319110	,822846	,00	,01	,01	,3209.00	,3209.00	,20221003	,060700	,20221003	,050	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221003	,1003060700	,02	,0	,00000000	,57767473	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,3209.00	,001	,3209.00	,479.26	,21248051	,718808279794	,4562284019	,6571823975332587	,0	,3209.00	,001	
00038851402880189976657	,od0gacwe9j7hb	,00010000	,00010000	,213293531635	,946773	,00	,01	,01	,8500.00	,8500.00	,20221003	,063722	,20221003	,002	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221003	,1003063722	,02	,0	,00000000	,45649011	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,8500.00	,001	,8500.00	,1269.45	,30643852	,933639842224	,6042167914	,7242759271351694	,0	,8500.00	,001	
00037836412448340851193	,od0gacwe9j7hb	,00010000	,00010000	,001979850095	,634486	,00	,01	,01	,1906.00	,1906.00	,20221003	,070153	,20221003	,112	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221003	,1003070153	,02	,0	,00000000	,28272747	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,1906.00	,001	,1906.00	,284.66	,11738027	,441160575890	,8760551181	,9307788615976514	,0	,1906.00	,001	
00017815017841544432137	,od0gacwe9j7hb	,00010000	,00010000	,789498984457	,380371	,00	,01	,01	,3100.00	,3100.00	,20221003	,070032	,20221003	,072	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221003	,1003070032	,02	,0	,00000000	,61408336	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,3100.00	,001	,3100.00	,462.98	,26230533	,930260881340	,9953997266	,3726762820200608	,0	,3100.00	,001	
00083425866857421217251	,od0gacwe9j7hb	,00010000	,00010000	,632033681564	,997733	,00	,01	,01	,1927.00	,1927.00	,20221003	,073845	,20221003	,070	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221003	,1003073845	,02	,0	,00000000	,10020851	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,1927.00	,001	,1927.00	,287.79	,76950632	,824905261545	,7504648037	,0304850651232393	,0	,1927.00	,001	
00041005908985526956691	,od0gacwe9j7hb	,00010000	,00010000	,876898020970	,257620	,00	,01	,01	,2997.00	,2997.00	,20221003	,084745	,20221003	,101	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221003	,1003084745	,02	,0	,00000000	,30409518	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,2997.00	,001	,2997.00	,447.59	,10865562	,425109619184	,9196908447	,6354987361934907	,0	,2997.00	,001	
00071561265433966759255	,od0gacwe9j7hb	,00010000	,00010000	,849573490574	,487452	,00	,01	,01	,918.00	,918.00	,20221023	,190810	,20221023	,001	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221023	,1023190810	,02	,0	,00000000	,59911653	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,918.00	,001	,918.00	,137.10	,50610406	,344742907383	,1880367634	,5006234426985540	,0	,918.00	,001	
00093907076413882955259	,od0gacwe9j7hb	,00010000	,00010000	,686405198901	,680025	,00	,01	,01	,2100.00	,2100.00	,20221112	,083724	,20221112	,140	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221112	,1112083724	,02	,0	,00000000	,41308202	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,2100.00	,001	,2100.00	,313.63	,23994926	,886050908882	,6012797641	,2730522555307777	,0	,2100.00	,001	
00066958349915457684240	,od0gacwe9j7hb	,00010000	,00010000	,713084274533	,380257	,00	,01	,01	,2800.00	,2800.00	,20221202	,162528	,20221202	,030	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0000	,000	,82	,06	,20221202	,1202162528	,02	,0	,00000000	,45709618	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,2800.00	,001	,2800.00	,418.17	,82882011	,322011120754	,3545629881	,0103308699912510	,0	,2800.00	,001	
00099616598360337845406	,c14zl5r0vubmt	,00020003	,00020003	,051948925100	,386129	,00	,01	,01	,3908.00	,3908.00	,20221003	,150114	,20221003	,121	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0003	,000	,82	,06	,20221003	,1003150114	,02	,0	,00000000	,90071313	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,3908.00	,001	,3908.00	,583.65	,39504028	,990831356394	,9246239973	,7893096465543331	,0	,3908.00	,001	
00010796554834019057208	,c14zl5r0vubmt	,00020003	,00020003	,878588323662	,349571	,00	,01	,01	,4700.00	,4700.00	,20221003	,151759	,20221003	,030	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0003	,000	,82	,06	,20221003	,1003151759	,02	,0	,00000000	,22929683	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,4700.00	,001	,4700.00	,701.93	,36619170	,699122997726	,4146731781	,5215992097302127	,0	,4700.00	,001	
00001148722582612288721	,c14zl5r0vubmt	,00020003	,00020003	,140345272659	,410069	,00	,01	,01	,4286.00	,4286.00	,20221003	,161832	,20221003	,040	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0003	,000	,82	,06	,20221003	,1003161832	,02	,0	,00000000	,21224041	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,4286.00	,001	,4286.00	,640.10	,63361956	,112601339445	,2029522585	,9428380329525484	,0	,4286.00	,001	
00024380969215402532667	,c14zl5r0vubmt	,00020003	,00020003	,922129284495	,692054	,00	,01	,01	,1800.00	,1800.00	,20221003	,175009	,20221003	,062	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0003	,000	,82	,06	,20221003	,1003175009	,02	,0	,00000000	,47581807	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,1800.00	,001	,1800.00	,268.83	,90130121	,001777504100	,4025488280	,0766722706211636	,0	,1800.00	,001	
00070819564894001124160	,c14zl5r0vubmt	,00020003	,00020003	,440872664639	,015787	,00	,01	,01	,5200.00	,5200.00	,20221023	,223543	,20221023	,102	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0003	,000	,82	,06	,20221023	,1023223543	,02	,0	,00000000	,86648687	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,5200.00	,001	,5200.00	,776.61	,61037437	,150568790782	,3042680844	,2984171417832105	,0	,5200.00	,001	
00065379859067477683009	,c14zl5r0vubmt	,00020003	,00020003	,849009958755	,231161	,00	,01	,01	,1700.00	,1700.00	,20221112	,073039	,20221112	,151	,05545778	,034221704356571	,"zfgSnack_bars,Vendors(Low)	",5814	,0000	,0003	,000	,82	,06	,20221112	,1112073039	,02	,0	,00000000	,99912848	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,1700.00	,001	,1700.00	,253.89	,39511111	,336949310428	,0164260632	,2258095528458708	,0	,1700.00	,001	
00050294708114320257353	,jaulyrf21denw	,00030003	,00030003	,359226559465	,341520	,00	,01	,01	,14000.00	,14000.00	,20221003	,105443	,20221003	,051	,46235706	,154398868243162	,"evnKTV,Cinema,Chess,Board_games(Low)	",7911	,0000	,0003	,000	,82	,06	,20221003	,1003105443	,02	,0	,00000000	,99258691	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,14000.00	,001	,14000.00	,2090.86	,14273522	,727432659430	,2526153663	,6000635859141060	,0	,14000.00	,001	
00001027510904231176382	,jaulyrf21denw	,00030003	,00030003	,781372866078	,143738	,00	,01	,01	,4100.00	,4100.00	,20221003	,102352	,20221003	,131	,57248455	,181372990306867	,zusFour_star(Low)	,7011	,0000	,0003	,000	,82	,06	,20221003	,1003102352	,02	,0	,00000000	,16549218	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,4100.00	,001	,4100.00	,612.32	,22936656	,106247230278	,6372222517	,3819081244178307	,0	,4100.00	,001	
00048631237248656104951	,jaulyrf21denw	,00030003	,00030003	,150891087936	,011724	,00	,01	,01	,6518.00	,6518.00	,20221003	,113345	,20221003	,072	,46235706	,154398868243162	,"evnKTV,Cinema,Chess,Board_games(Low)	",7911	,0000	,0003	,000	,82	,06	,20221003	,1003113345	,02	,0	,00000000	,41305767	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,6518.00	,001	,6518.00	,973.45	,12202337	,949491468320	,1420547797	,1154204129199860	,0	,6518.00	,001	
00093628661323990344213	,jaulyrf21denw	,00030003	,00030003	,460825879730	,503506	,00	,01	,01	,5700.00	,5700.00	,20221003	,112642	,20221003	,050	,57248455	,181372990306867	,zusFour_star(Low)	,7011	,0000	,0003	,000	,82	,06	,20221003	,1003112642	,02	,0	,00000000	,93851568	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,5700.00	,001	,5700.00	,851.28	,07466278	,047664320639	,2256611885	,7402073027065047	,0	,5700.00	,001	
00089451356795251512923	,jaulyrf21denw	,00030003	,00030003	,168249725732	,081219	,00	,01	,01	,6106.00	,6106.00	,20221003	,122210	,20221003	,121	,46235706	,154398868243162	,"evnKTV,Cinema,Chess,Board_games(Low)	",7911	,0000	,0003	,000	,82	,06	,20221003	,1003122210	,02	,0	,00000000	,59949253	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,6106.00	,001	,6106.00	,911.91	,61856785	,126923290298	,5082078496	,6664519734516342	,0	,6106.00	,001	
00048499784977130354648	,jaulyrf21denw	,00030003	,00030003	,469414887315	,959897	,00	,01	,01	,4700.00	,4700.00	,20221003	,120040	,20221003	,001	,46235706	,154398868243162	,"evnKTV,Cinema,Chess,Board_games(Low)	",7911	,0000	,0003	,000	,82	,06	,20221003	,1003120040	,02	,0	,00000000	,33772725	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,4700.00	,001	,4700.00	,701.93	,89471966	,807560991969	,9423247476	,0984996354435581	,0	,4700.00	,001	
00002511441716968743383	,jaulyrf21denw	,00030003	,00030003	,397239549592	,326776	,00	,01	,01	,10000.00	,10000.00	,20221003	,120552	,20221003	,002	,46235706	,154398868243162	,"evnKTV,Cinema,Chess,Board_games(Low)	",7911	,0000	,0003	,000	,82	,06	,20221003	,1003120552	,02	,0	,00000000	,98425375	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,10000.00	,001	,10000.00	,1493.47	,12837126	,818344725474	,8191080637	,5814967829062806	,0	,10000.00	,001	
00097894574989381945176	,jaulyrf21denw	,00030003	,00030003	,888164082685	,269116	,00	,01	,01	,8419.00	,8419.00	,20221003	,122352	,20221003	,020	,57248455	,181372990306867	,zusFour_star(Low)	,7011	,0000	,0003	,000	,82	,06	,20221003	,1003122352	,02	,0	,00000000	,04629752	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,8419.00	,001	,8419.00	,1257.36	,89699030	,417787282397	,3944259178	,7989256455912110	,0	,8419.00	,001	
00026784717127475344920	,jaulyrf21denw	,00030003	,00030003	,849622236623	,524385	,00	,01	,01	,11678.00	,11678.00	,20221003	,134643	,20221003	,150	,57248455	,181372990306867	,zusFour_star(Low)	,7011	,0000	,0003	,000	,82	,06	,20221003	,1003134643	,02	,0	,00000000	,31880375	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,11678.00	,001	,11678.00	,1744.08	,39150008	,276830943109	,7260114650	,0757224203335151	,0	,11678.00	,001	
00003310381756529216949	,jaulyrf21denw	,00030003	,00030003	,881200292864	,904178	,00	,01	,01	,3600.00	,3600.00	,20221003	,134026	,20221003	,111	,57248455	,181372990306867	,zusFour_star(Low)	,7011	,0000	,0003	,000	,82	,06	,20221003	,1003134026	,02	,0	,00000000	,57957598	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,3600.00	,001	,3600.00	,537.65	,88999046	,410345881274	,1606497086	,2244131532348005	,0	,3600.00	,001	
00042091907741889738859	,jaulyrf21denw	,00030003	,00030003	,372767596531	,145876	,00	,01	,01	,7100.00	,7100.00	,20221023	,060914	,20221023	,130	,57248455	,181372990306867	,zusFour_star(Low)	,7011	,0000	,0003	,000	,82	,06	,20221023	,1023060914	,02	,0	,00000000	,61477440	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,7100.00	,001	,7100.00	,1060.37	,08022563	,918504266791	,4299507494	,9591342914315280	,0	,7100.00	,001	
00084340652482146285354	,jaulyrf21denw	,00030003	,00030003	,726809124001	,533183	,00	,01	,01	,3400.00	,3400.00	,20221112	,074249	,20221112	,021	,46235706	,154398868243162	,"evnKTV,Cinema,Chess,Board_games(Low)	",7911	,0000	,0003	,000	,82	,06	,20221112	,1112074249	,02	,0	,00000000	,72322998	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,3400.00	,001	,3400.00	,507.78	,78504758	,924731713334	,1837893241	,3744733945425186	,0	,3400.00	,001	
00099134437632280026484	,jaulyrf21denw	,00030003	,00030003	,667398792511	,233237	,00	,01	,01	,2728.00	,2728.00	,20221202	,214934	,20221202	,021	,46235706	,154398868243162	,"evnKTV,Cinema,Chess,Board_games(Low)	",7911	,0000	,0003	,000	,82	,06	,20221202	,1202214934	,02	,0	,00000000	,00024821	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,2728.00	,001	,2728.00	,407.42	,50751377	,234013607326	,5314382654	,5283635154663882	,0	,2728.00	,001	
00011103006019996024693	,jaulyrf21denw	,00030003	,00030003	,676766897655	,500222	,00	,01	,01	,5600.00	,5600.00	,20221222	,052053	,20221222	,152	,46235706	,154398868243162	,"evnKTV,Cinema,Chess,Board_games(Low)	",7911	,0000	,0003	,000	,82	,06	,20221222	,1222052053	,02	,0	,00000000	,33735289	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,5600.00	,001	,5600.00	,836.35	,79659793	,983767590833	,5242720820	,9961893863127396	,0	,5600.00	,001	
00001760276047780591644	,jaulyrf21denw	,00030003	,00030003	,908987649145	,706221	,00	,01	,01	,4600.00	,4600.00	,20230111	,041807	,20230111	,010	,46235706	,154398868243162	,"evnKTV,Cinema,Chess,Board_games(Low)	",7911	,0000	,0003	,000	,82	,06	,20230111	,0111041807	,02	,0	,00000000	,61834260	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,4600.00	,001	,4600.00	,687.00	,82694297	,312746844239	,1828919380	,4355092392895941	,0	,4600.00	,001	
00067220295120153832304	,jaulyrf21denw	,00030003	,00030003	,962208125419	,998997	,00	,01	,01	,4000.00	,4000.00	,20230131	,230425	,20230131	,000	,57248455	,181372990306867	,zusFour_star(Low)	,7011	,0000	,0003	,000	,82	,06	,20230131	,0131230425	,02	,0	,00000000	,48634920	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,4000.00	,001	,4000.00	,597.39	,53939155	,472093557161	,0932557347	,6236593169320048	,0	,4000.00	,001	
00094074648592402250059	,jaulyrf21denw	,00030003	,00030003	,703277705055	,201666	,00	,01	,01	,4700.00	,4700.00	,20230220	,025413	,20230220	,070	,46235706	,154398868243162	,"evnKTV,Cinema,Chess,Board_games(Low)	",7911	,0000	,0003	,000	,82	,06	,20230220	,0220025413	,02	,0	,00000000	,60433908	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,4700.00	,001	,4700.00	,701.93	,18195597	,535381361149	,9913261884	,7406238718966805	,0	,4700.00	,001	
00061200193440046208529	,bel1vycirowpn	,00030001	,00030001	,955889602475	,488873	,00	,01	,01	,4627.00	,4627.00	,20221003	,205504	,20221003	,060	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20221003	,1003205504	,02	,0	,00000000	,39892645	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,4627.00	,001	,4627.00	,691.03	,39252297	,327524374288	,6751346253	,7305498566828473	,0	,4627.00	,001	
00086332763648898607396	,bel1vycirowpn	,00030001	,00030001	,241783278875	,431492	,00	,01	,01	,4000.00	,4000.00	,20221003	,203323	,20221003	,140	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20221003	,1003203323	,02	,0	,00000000	,67977794	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,4000.00	,001	,4000.00	,597.39	,86179921	,640483677997	,9975861548	,9550973555966471	,0	,4000.00	,001	
00068919535712188435786	,bel1vycirowpn	,00030001	,00030001	,981182098003	,089830	,00	,01	,01	,400.00	,400.00	,20221003	,213643	,20221003	,070	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20221003	,1003213643	,02	,0	,00000000	,15168994	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,400.00	,001	,400.00	,59.74	,17891736	,262884683992	,4919143243	,1584541510689093	,0	,400.00	,001	
00073213612451623908064	,bel1vycirowpn	,00030001	,00030001	,825203167451	,141649	,00	,01	,01	,1500.00	,1500.00	,20221003	,222001	,20221003	,150	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20221003	,1003222001	,02	,0	,00000000	,80650708	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,1500.00	,001	,1500.00	,224.02	,10755519	,613583246851	,9131517106	,4299977698631203	,0	,1500.00	,001	
00028328795652727306816	,bel1vycirowpn	,00030001	,00030001	,765285104403	,628565	,00	,01	,01	,1400.00	,1400.00	,20221003	,230405	,20221003	,101	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20221003	,1003230405	,02	,0	,00000000	,00861781	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,1400.00	,001	,1400.00	,209.09	,73938997	,875512233719	,7441497619	,8007455493186233	,0	,1400.00	,001	
00070447442446610091288	,bel1vycirowpn	,00030001	,00030001	,548782138795	,173100	,00	,01	,01	,5065.00	,5065.00	,20221023	,170834	,20221023	,101	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20221023	,1023170834	,02	,0	,00000000	,24792731	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,5065.00	,001	,5065.00	,756.44	,36621442	,245660287614	,7412710861	,8529557477182354	,0	,5065.00	,001	
00024433800937848388575	,bel1vycirowpn	,00030001	,00030001	,194334903260	,576009	,00	,01	,01	,2766.00	,2766.00	,20221112	,214753	,20221112	,050	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20221112	,1112214753	,02	,0	,00000000	,25914319	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,2766.00	,001	,2766.00	,413.09	,14237808	,331720323441	,0362511640	,7788477881719819	,0	,2766.00	,001	
00060978114601388433269	,bel1vycirowpn	,00030001	,00030001	,820515608563	,211308	,00	,01	,01	,2578.00	,2578.00	,20221202	,025405	,20221202	,112	,84715794	,716539165168778	,"qtyMovies,TV_shows,Music(Low)	",7829	,0000	,0001	,000	,82	,06	,20221202	,1202025405	,02	,0	,00000000	,46789394	,2025-07-30 15:54:39	,2025-07-30 15:54:39	,0	,001	,2578.00	,001	,2578.00	,385.02	,60122065	,005724726094	,6669188427	,6560152025595043	,0	,2578.00	,001	
